person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,credit_history_to_employment_ratio
23.0,15000.0,0,0.0,4,2,3600.0,13.47,1.0,0.24,0,4.0,4.0
24.0,102400.0,3,8.0,4,1,25000.0,10.36,0.0,0.244140625,0,3.0,0.3333333333333333
24.0,92000.0,3,1.0,2,4,25000.0,16.77,1.0,0.2717391304347826,1,4.0,2.0
23.0,93000.0,3,0.0,0,3,25000.0,14.59,1.0,0.26881720430107525,1,2.0,2.0
22.0,175000.0,3,6.0,5,2,3500.0,11.91,0.0,0.02,1,2.0,0.2857142857142857
23.0,175000.0,0,3.0,1,0,7200.0,8.38,0.0,0.04114285714285714,0,3.0,0.75
25.0,174708.0,3,9.0,5,1,9000.0,10.59,0.0,0.051514527096641255,0,3.0,0.3
25.0,174000.0,0,2.0,0,2,8800.0,14.27,0.0,0.05057471264367816,0,3.0,1.0
26.0,174000.0,3,8.0,0,1,12000.0,12.53,0.0,0.06896551724137931,0,4.0,0.4444444444444444
25.0,162000.0,0,5.0,0,4,25000.0,16.0,1.0,0.15432098765432098,1,3.0,0.5
26.0,173467.0,0,10.0,5,1,10000.0,11.71,0.0,0.05764785232926147,0,4.0,0.36363636363636365
21.0,15000.0,2,0.0,2,2,3175.0,11.54,1.0,0.21166666666666667,1,3.0,3.0
25.0,96000.0,3,2.0,2,4,25000.0,15.68,1.0,0.2604166666666667,1,4.0,1.3333333333333333
21.0,15120.0,0,0.0,1,1,1500.0,10.59,0.0,0.0992063492063492,0,2.0,2.0
24.0,97908.0,3,8.0,2,3,25000.0,12.61,1.0,0.25534174939739346,1,2.0,0.2222222222222222
26.0,110000.0,3,3.0,4,2,25000.0,10.99,0.0,0.22727272727272727,1,2.0,0.5
23.0,15204.0,0,7.0,4,0,2800.0,8.49,1.0,0.1841620626151013,0,3.0,0.375
25.0,159600.0,3,0.0,4,3,30000.0,17.27,1.0,0.18796992481203006,1,4.0,4.0
24.0,171500.0,3,6.0,0,0,18000.0,8.9,0.0,0.10495626822157435,0,4.0,0.5714285714285714
25.0,170004.0,0,3.0,3,1,10000.0,11.11,0.0,0.05882214536128562,0,4.0,1.0
24.0,158004.0,3,0.0,2,3,25000.0,14.59,1.0,0.15822384243436874,1,2.0,2.0
26.0,170000.0,3,0.0,5,1,13000.0,12.42,0.0,0.07647058823529412,0,3.0,3.0
24.0,83300.0,3,0.0,3,3,25000.0,10.99,1.0,0.30012004801920766,0,2.0,2.0
24.0,110000.0,3,7.0,2,3,25000.0,15.7,0.0,0.22727272727272727,1,2.0,0.25
22.0,15360.0,2,7.0,2,1,2500.0,12.53,1.0,0.16276041666666666,0,3.0,0.375
25.0,134300.0,3,3.0,3,3,5000.0,16.49,1.0,0.03723008190618019,0,2.0,0.5
25.0,170000.0,0,2.0,1,0,20000.0,7.49,0.0,0.11764705882352941,0,2.0,0.6666666666666666
22.0,100580.0,3,6.0,0,3,25000.0,14.96,1.0,0.24855836150328098,1,2.0,0.2857142857142857
25.0,113000.0,3,7.0,3,2,25000.0,12.73,0.0,0.22123893805309736,1,4.0,0.5
24.0,120000.0,3,8.0,1,1,25000.0,10.65,0.0,0.20833333333333334,0,4.0,0.4444444444444444
25.0,120000.0,3,6.0,3,1,25000.0,10.74,0.0,0.20833333333333334,0,2.0,0.2857142857142857
23.0,120000.0,3,7.0,1,1,25000.0,9.99,0.0,0.20833333333333334,0,2.0,0.25
24.0,91800.0,3,5.0,3,3,25000.0,15.33,1.0,0.27233115468409586,1,2.0,0.3333333333333333
21.0,15600.0,2,5.0,5,0,1000.0,7.29,0.0,0.0641025641025641,0,4.0,0.6666666666666666
26.0,108000.0,3,2.0,4,3,25000.0,15.05,1.0,0.23148148148148148,0,3.0,1.0
26.0,129996.0,3,6.0,4,1,25000.0,10.75,0.0,0.19231360964952768,0,3.0,0.42857142857142855
23.0,130000.0,3,4.0,1,3,25000.0,16.02,0.0,0.19230769230769232,1,2.0,0.4
23.0,130000.0,3,7.0,5,1,25000.0,11.49,0.0,0.19230769230769232,0,4.0,0.5
25.0,170000.0,2,4.0,1,1,20000.0,12.53,0.0,0.11764705882352941,0,4.0,0.8
26.0,170000.0,0,0.0,5,2,12000.0,13.57,0.0,0.07058823529411765,1,2.0,2.0
22.0,169000.0,3,1.0,4,1,14000.0,11.14,0.0,0.08284023668639054,0,3.0,1.5
26.0,168750.0,3,10.0,3,2,24250.0,12.87,0.0,0.1437037037037037,1,3.0,0.2727272727272727
23.0,168600.0,3,3.0,1,1,20000.0,11.58,0.0,0.11862396204033215,0,3.0,0.75
24.0,168288.0,3,5.0,2,1,1800.0,11.12,0.0,0.01069594980034227,0,3.0,0.5
25.0,168000.0,0,2.0,4,1,35000.0,10.65,0.0,0.20833333333333334,0,2.0,0.6666666666666666
24.0,133300.0,3,6.0,0,1,25000.0,10.37,0.0,0.18754688672168043,0,2.0,0.2857142857142857
24.0,15600.0,2,5.0,2,0,3300.0,6.39,1.0,0.21153846153846154,0,4.0,0.6666666666666666
24.0,134000.0,3,8.0,4,3,25000.0,16.07,0.0,0.1865671641791045,1,3.0,0.3333333333333333
25.0,134000.0,3,7.0,3,1,25000.0,10.62,0.0,0.1865671641791045,0,2.0,0.25
25.0,15600.0,2,0.0,5,5,3200.0,18.09,1.0,0.20512820512820512,0,2.0,2.0
25.0,135000.0,3,5.0,1,1,25000.0,11.36,0.0,0.18518518518518517,0,4.0,0.6666666666666666
26.0,135660.0,3,10.0,0,1,25000.0,12.53,0.0,0.1842842400117942,0,4.0,0.36363636363636365
25.0,145000.0,3,0.0,1,1,25000.0,9.99,0.0,0.1724137931034483,0,4.0,4.0
23.0,150000.0,3,4.0,1,1,25000.0,10.36,0.0,0.16666666666666666,0,3.0,0.6
23.0,165000.0,0,3.0,1,0,9600.0,5.99,0.0,0.05818181818181818,0,3.0,0.75
22.0,153000.0,0,5.0,0,3,24000.0,15.62,1.0,0.1568627450980392,1,2.0,0.3333333333333333
24.0,165000.0,0,5.0,4,1,20000.0,10.37,0.0,0.12121212121212122,0,4.0,0.6666666666666666
25.0,165000.0,0,0.0,2,5,25000.0,19.74,0.0,0.15151515151515152,0,4.0,4.0
21.0,165000.0,0,5.0,1,0,20000.0,6.91,0.0,0.12121212121212122,0,4.0,0.6666666666666666
23.0,16000.0,2,7.0,3,0,6000.0,7.9,1.0,0.375,0,2.0,0.25
23.0,16000.0,0,3.0,0,2,2275.0,13.06,0.0,0.1421875,1,4.0,1.0
23.0,16000.0,2,7.0,4,0,2000.0,6.39,0.0,0.125,0,3.0,0.375
23.0,148000.0,3,1.0,0,4,25000.0,14.93,1.0,0.16891891891891891,0,3.0,1.5
23.0,16000.0,0,1.0,3,2,5600.0,12.84,1.0,0.35,0,4.0,2.0
24.0,16020.0,2,3.0,5,4,3625.0,17.14,1.0,0.2262796504369538,1,2.0,0.5
22.0,16094.0,0,2.0,5,0,5500.0,7.14,1.0,0.3417422641978377,0,3.0,1.0
25.0,175000.0,3,2.0,4,0,25000.0,8.9,0.0,0.14285714285714285,0,2.0,0.6666666666666666
22.0,16200.0,2,6.0,4,1,2000.0,12.42,0.0,0.12345679012345678,0,3.0,0.42857142857142855
24.0,185000.0,3,7.0,2,2,25000.0,12.68,0.0,0.13513513513513514,1,2.0,0.25
25.0,162000.0,3,9.0,4,2,25000.0,11.03,0.0,0.15432098765432098,0,2.0,0.2
26.0,161000.0,3,10.0,5,0,30000.0,7.9,0.0,0.18633540372670807,0,4.0,0.36363636363636365
22.0,160000.0,0,0.0,3,1,35000.0,10.65,0.0,0.21875,0,4.0,4.0
25.0,225000.0,3,5.0,5,1,25000.0,11.86,0.0,0.1111111111111111,0,4.0,0.6666666666666666
25.0,16400.0,2,1.0,4,0,5000.0,8.94,1.0,0.3048780487804878,0,4.0,2.0
23.0,16500.0,2,6.0,5,1,4375.0,9.63,1.0,0.26515151515151514,0,4.0,0.5714285714285714
25.0,49500.0,3,6.0,4,2,24750.0,14.22,1.0,0.5,0,3.0,0.42857142857142855
23.0,60000.0,3,4.0,0,1,24750.0,9.33,1.0,0.4125,0,3.0,0.6
24.0,84200.0,3,8.0,3,2,24500.0,13.85,0.0,0.29097387173396677,0,4.0,0.4444444444444444
22.0,16800.0,0,5.0,1,1,2000.0,10.65,0.0,0.11904761904761904,0,2.0,0.3333333333333333
24.0,92000.0,3,8.0,3,1,24500.0,11.46,0.0,0.266304347826087,0,4.0,0.4444444444444444
23.0,160000.0,0,5.0,4,0,35000.0,7.66,0.0,0.21875,0,2.0,0.3333333333333333
24.0,160000.0,0,9.0,5,4,12000.0,16.77,0.0,0.075,0,4.0,0.4
25.0,160000.0,0,1.0,4,1,12000.0,9.63,0.0,0.075,0,4.0,2.0
26.0,160000.0,3,6.0,4,2,25000.0,12.23,0.0,0.15625,1,4.0,0.5714285714285714
25.0,125800.0,0,0.0,3,3,10000.0,14.09,1.0,0.0794912559618442,0,4.0,4.0
25.0,54000.0,3,2.0,4,2,24250.0,13.98,1.0,0.44907407407407407,0,4.0,1.3333333333333333
23.0,62500.0,3,1.0,1,1,24250.0,10.62,1.0,0.388,0,4.0,2.0
24.0,16800.0,0,4.0,0,0,3900.0,10.99,1.0,0.23214285714285715,0,3.0,0.6
25.0,68400.0,3,9.0,4,4,24250.0,17.56,1.0,0.35453216374269003,0,4.0,0.4
26.0,56045.0,3,1.0,3,3,24250.0,14.96,1.0,0.43268801855651706,0,2.0,1.0
22.0,74000.0,3,7.0,0,3,24250.0,15.65,1.0,0.3277027027027027,1,2.0,0.25
24.0,65453.0,3,9.0,3,3,24250.0,15.7,1.0,0.37049485890639083,0,2.0,0.2
24.0,89908.0,3,1.0,5,1,24250.0,12.53,0.0,0.269720158384126,0,3.0,1.5
26.0,78000.0,3,0.0,2,4,24250.0,17.56,1.0,0.3108974358974359,1,3.0,3.0
23.0,100000.0,3,0.0,4,2,24250.0,12.87,0.0,0.2425,1,2.0,2.0
23.0,103000.0,3,6.0,4,3,24250.0,15.7,0.0,0.2354368932038835,0,2.0,0.2857142857142857
25.0,160000.0,0,2.0,1,0,9000.0,10.99,0.0,0.05625,0,3.0,1.0
25.0,160000.0,2,5.0,5,1,15000.0,11.14,0.0,0.09375,0,4.0,0.6666666666666666
24.0,160000.0,0,3.0,5,3,20000.0,16.0,0.0,0.125,0,3.0,0.75
23.0,160000.0,0,2.0,1,3,25000.0,15.65,0.0,0.15625,1,2.0,0.6666666666666666
26.0,160000.0,0,0.0,0,2,13750.0,10.99,0.0,0.0859375,0,4.0,4.0
21.0,160000.0,0,3.0,5,3,15250.0,15.31,0.0,0.0953125,1,4.0,1.0
25.0,160000.0,0,3.0,5,2,20000.0,13.47,0.0,0.125,1,2.0,0.5
22.0,16800.0,0,0.0,2,2,4750.0,13.85,1.0,0.28273809523809523,1,2.0,2.0
25.0,111996.0,3,9.0,4,3,24250.0,10.99,0.0,0.21652559019964998,0,3.0,0.3
21.0,16800.0,0,0.0,5,1,6000.0,10.39,1.0,0.35714285714285715,0,4.0,4.0
25.0,115200.0,3,0.0,2,1,24250.0,11.36,0.0,0.2105034722222222,0,2.0,2.0
23.0,144000.0,3,0.0,1,1,24250.0,11.83,0.0,0.1684027777777778,0,3.0,3.0
22.0,108000.0,3,1.0,2,3,24150.0,14.96,1.0,0.22361111111111112,1,3.0,1.5
22.0,43000.0,3,7.0,0,2,24000.0,13.85,1.0,0.5581395348837209,1,3.0,0.375
23.0,47004.0,3,1.0,5,1,24000.0,11.58,1.0,0.5105948429920858,0,4.0,2.0
24.0,48000.0,3,4.0,5,3,24000.0,16.29,1.0,0.5,1,2.0,0.4
26.0,48000.0,3,4.0,3,0,24000.0,10.99,1.0,0.5,0,3.0,0.6
21.0,44964.0,3,2.0,1,3,24000.0,16.29,1.0,0.5337603416066187,1,2.0,0.6666666666666666
25.0,52000.0,3,4.0,4,1,24000.0,10.74,1.0,0.46153846153846156,0,2.0,0.4
22.0,17352.0,0,4.0,1,2,2250.0,15.27,0.0,0.12966804979253113,1,3.0,0.6
24.0,47000.0,3,3.0,4,5,24000.0,17.8,1.0,0.5106382978723404,0,2.0,0.5
22.0,17400.0,0,6.0,5,1,1000.0,11.36,0.0,0.05747126436781609,0,2.0,0.2857142857142857
22.0,49000.0,3,2.0,3,4,24000.0,17.56,1.0,0.4897959183673469,0,4.0,1.3333333333333333
26.0,60000.0,3,0.0,4,0,24000.0,7.9,1.0,0.4,0,4.0,4.0
25.0,60000.0,3,3.0,4,1,24000.0,10.99,1.0,0.4,0,4.0,1.0
22.0,60000.0,3,0.0,4,0,24000.0,7.29,1.0,0.4,0,3.0,3.0
21.0,60000.0,3,5.0,3,1,24000.0,10.75,1.0,0.4,0,2.0,0.3333333333333333
26.0,62004.0,3,9.0,0,0,24000.0,7.9,1.0,0.38707180181923745,0,3.0,0.3
22.0,62400.0,3,3.0,1,3,24000.0,14.84,1.0,0.38461538461538464,0,2.0,0.5
26.0,65000.0,3,10.0,0,0,24000.0,10.99,1.0,0.36923076923076925,0,2.0,0.18181818181818182
22.0,17760.0,0,6.0,1,2,4975.0,10.99,1.0,0.2801238738738739,1,3.0,0.42857142857142855
23.0,59000.0,3,5.0,0,4,24000.0,19.69,1.0,0.4067796610169492,1,2.0,0.3333333333333333
23.0,66000.0,3,6.0,5,0,24000.0,10.99,1.0,0.36363636363636365,0,4.0,0.5714285714285714
24.0,60000.0,3,0.0,5,3,24000.0,14.96,1.0,0.4,0,4.0,4.0
25.0,66143.0,3,9.0,1,0,24000.0,6.99,1.0,0.36285018822853515,0,3.0,0.3
22.0,62250.0,3,3.0,4,4,24000.0,16.45,1.0,0.3855421686746988,1,4.0,1.0
24.0,70000.0,3,8.0,1,1,24000.0,10.99,1.0,0.34285714285714286,0,4.0,0.4444444444444444
23.0,74000.0,3,7.0,0,1,24000.0,10.99,1.0,0.32432432432432434,0,2.0,0.25
22.0,18000.0,2,3.0,4,0,3000.0,7.9,1.0,0.16666666666666666,0,4.0,1.0
22.0,75000.0,3,6.0,1,1,24000.0,12.69,1.0,0.32,0,4.0,0.5714285714285714
24.0,75000.0,3,9.0,3,1,24000.0,10.37,1.0,0.32,0,3.0,0.3
24.0,75000.0,3,7.0,2,2,24000.0,10.99,1.0,0.32,0,3.0,0.375
26.0,69000.0,3,0.0,0,5,24000.0,15.83,1.0,0.34782608695652173,0,3.0,3.0
23.0,78000.0,3,4.0,4,2,24000.0,13.92,1.0,0.3076923076923077,0,3.0,0.6
22.0,18000.0,2,4.0,5,1,2000.0,11.49,0.0,0.1111111111111111,0,3.0,0.6
24.0,80000.0,3,2.0,3,1,24000.0,10.25,0.0,0.3,0,2.0,0.6666666666666666
22.0,18000.0,2,1.0,2,0,3500.0,7.49,1.0,0.19444444444444445,0,4.0,2.0
23.0,18000.0,2,3.0,1,0,4000.0,5.99,1.0,0.2222222222222222,0,2.0,0.5
23.0,74700.0,3,6.0,4,3,24000.0,12.92,1.0,0.321285140562249,0,2.0,0.2857142857142857
26.0,88596.0,3,3.0,4,1,24000.0,11.58,0.0,0.27089259108763375,0,3.0,0.75
25.0,95000.0,3,4.0,1,0,24000.0,8.9,0.0,0.25263157894736843,0,2.0,0.4
22.0,83000.0,3,6.0,0,4,24000.0,19.69,1.0,0.2891566265060241,0,3.0,0.42857142857142855
25.0,95000.0,3,9.0,5,0,24000.0,6.54,0.0,0.25263157894736843,0,4.0,0.4
21.0,18000.0,2,3.0,2,3,4900.0,14.54,1.0,0.2722222222222222,1,4.0,1.0
21.0,18000.0,2,4.0,1,1,5000.0,11.11,1.0,0.2777777777777778,0,2.0,0.4
26.0,100000.0,3,5.0,4,2,24000.0,12.73,0.0,0.24,0,4.0,0.6666666666666666
24.0,110000.0,3,7.0,5,3,24000.0,15.62,0.0,0.21818181818181817,0,4.0,0.5
24.0,18000.0,2,0.0,2,0,6250.0,6.54,1.0,0.3472222222222222,0,4.0,4.0
22.0,98000.0,3,7.0,0,5,24000.0,10.99,1.0,0.24489795918367346,1,2.0,0.25
26.0,103872.0,3,6.0,0,6,24000.0,20.03,1.0,0.23105360443622922,0,4.0,0.5714285714285714
22.0,120000.0,3,4.0,1,1,24000.0,9.91,0.0,0.2,0,4.0,0.8
24.0,120000.0,3,1.0,5,1,24000.0,12.69,0.0,0.2,0,4.0,2.0
26.0,108000.0,3,9.0,1,6,24000.0,20.16,1.0,0.2222222222222222,0,3.0,0.3
24.0,124080.0,3,4.0,4,3,24000.0,16.49,0.0,0.19342359767891681,1,4.0,0.8
23.0,18000.0,0,1.0,3,3,2500.0,15.95,1.0,0.1388888888888889,0,2.0,1.0
24.0,130000.0,3,7.0,0,1,24000.0,11.49,0.0,0.18461538461538463,0,3.0,0.375
25.0,135000.0,3,8.0,4,1,24000.0,10.99,0.0,0.17777777777777778,0,2.0,0.2222222222222222
24.0,135000.0,3,4.0,2,2,24000.0,13.79,0.0,0.17777777777777778,0,2.0,0.4
23.0,114750.0,3,2.0,3,6,24000.0,20.03,1.0,0.20915032679738563,1,3.0,1.0
23.0,150000.0,3,0.0,1,0,24000.0,7.49,0.0,0.16,0,4.0,4.0
23.0,138000.0,3,7.0,0,3,24000.0,16.0,1.0,0.17391304347826086,1,2.0,0.25
24.0,18000.0,2,6.0,4,0,13000.0,7.88,1.0,0.7222222222222222,0,3.0,0.42857142857142855
21.0,18000.0,2,0.0,5,1,6250.0,10.62,1.0,0.3472222222222222,0,4.0,4.0
26.0,155000.0,3,7.0,0,1,24000.0,10.99,0.0,0.15483870967741936,0,4.0,0.5
26.0,148000.0,3,1.0,1,5,24000.0,18.3,1.0,0.16216216216216217,0,2.0,1.0
26.0,170000.0,3,3.0,0,2,24000.0,10.99,0.0,0.1411764705882353,1,2.0,0.5
21.0,18000.0,2,1.0,4,1,2500.0,11.36,0.0,0.1388888888888889,0,3.0,1.5
24.0,43896.0,3,8.0,2,1,23975.0,10.99,1.0,0.5461773282303627,0,2.0,0.2222222222222222
23.0,120000.0,3,4.0,3,2,23750.0,13.47,0.0,0.19791666666666666,0,2.0,0.4
24.0,54996.0,3,2.0,4,1,23600.0,11.89,1.0,0.42912211797221617,0,3.0,1.0
24.0,18000.0,0,0.0,0,1,10000.0,12.18,1.0,0.5555555555555556,0,2.0,2.0
25.0,102000.0,3,9.0,0,2,23600.0,13.49,0.0,0.23137254901960785,0,4.0,0.4
23.0,75000.0,3,3.0,4,4,23575.0,14.5,1.0,0.31433333333333335,0,4.0,1.0
22.0,18000.0,2,2.0,3,2,4000.0,10.99,1.0,0.2222222222222222,0,2.0,0.6666666666666666
22.0,18000.0,2,1.0,3,3,5400.0,15.31,1.0,0.3,1,2.0,1.0
25.0,18000.0,0,1.0,3,1,4000.0,10.99,1.0,0.2222222222222222,0,3.0,1.5
21.0,18000.0,2,5.0,5,1,3375.0,10.99,1.0,0.1875,0,2.0,0.3333333333333333
22.0,66960.0,3,1.0,5,0,23400.0,7.49,1.0,0.34946236559139787,0,2.0,1.0
22.0,43385.0,3,7.0,4,2,23000.0,10.99,1.0,0.5301371441742537,0,3.0,0.375
25.0,56544.0,3,3.0,1,1,23000.0,10.99,1.0,0.4067628749292586,0,2.0,0.5
23.0,60000.0,3,2.0,5,1,23000.0,12.18,1.0,0.38333333333333336,0,4.0,1.3333333333333333
24.0,18000.0,0,3.0,5,2,1200.0,11.34,0.0,0.06666666666666667,1,4.0,1.0
25.0,63208.0,3,9.0,1,1,23000.0,9.91,1.0,0.3638779901278319,0,3.0,0.3
24.0,65000.0,3,0.0,2,1,23000.0,11.99,1.0,0.35384615384615387,0,4.0,4.0
23.0,68000.0,3,7.0,1,1,23000.0,9.62,1.0,0.3382352941176471,0,2.0,0.25
22.0,18000.0,2,1.0,0,1,3000.0,9.96,1.0,0.16666666666666666,0,3.0,1.5
25.0,80000.0,3,9.0,5,2,23000.0,10.99,0.0,0.2875,0,2.0,0.2
24.0,88000.0,3,1.0,5,3,23000.0,14.54,1.0,0.26136363636363635,0,2.0,1.0
22.0,58600.0,3,5.0,3,1,22750.0,11.36,1.0,0.38822525597269625,0,4.0,0.6666666666666666
23.0,70000.0,3,7.0,0,2,22500.0,14.27,1.0,0.32142857142857145,0,2.0,0.25
24.0,18287.0,2,3.0,2,1,3000.0,11.99,1.0,0.16405096516651174,0,3.0,0.75
26.0,69846.0,3,2.0,1,5,22500.0,18.99,1.0,0.32213727343011767,1,2.0,0.6666666666666666
24.0,73000.0,3,0.0,5,4,22400.0,16.7,1.0,0.30684931506849317,1,4.0,4.0
24.0,18500.0,0,8.0,4,0,5000.0,9.32,1.0,0.2702702702702703,0,3.0,0.3333333333333333
23.0,35000.0,3,2.0,0,1,22250.0,12.69,1.0,0.6357142857142857,0,3.0,1.0
25.0,43000.0,3,9.0,2,2,22000.0,13.11,1.0,0.5116279069767442,0,2.0,0.2
25.0,52000.0,3,4.0,4,1,22000.0,10.74,1.0,0.4230769230769231,0,2.0,0.4
21.0,18701.0,0,0.0,4,3,4200.0,14.11,1.0,0.22458692048553552,1,4.0,4.0
22.0,57000.0,3,6.0,1,1,22000.0,9.63,1.0,0.38596491228070173,0,3.0,0.42857142857142855
25.0,58000.0,3,0.0,3,2,22000.0,14.65,1.0,0.3793103448275862,0,2.0,2.0
23.0,60000.0,3,6.0,0,1,22000.0,10.25,1.0,0.36666666666666664,0,4.0,0.5714285714285714
24.0,60000.0,3,3.0,5,2,22000.0,14.26,1.0,0.36666666666666664,1,2.0,0.5
25.0,18840.0,0,5.0,1,1,3000.0,9.91,1.0,0.1592356687898089,0,2.0,0.3333333333333333
26.0,56000.0,3,7.0,3,4,22000.0,17.19,1.0,0.39285714285714285,0,3.0,0.375
22.0,70000.0,3,3.0,1,1,22000.0,11.36,1.0,0.3142857142857143,0,4.0,1.0
22.0,66000.0,3,1.0,1,5,22000.0,10.99,1.0,0.3333333333333333,0,2.0,1.0
23.0,74064.0,3,3.0,0,1,22000.0,10.59,0.0,0.2970403974940592,0,3.0,0.75
24.0,76597.0,3,5.0,1,1,22000.0,9.25,0.0,0.2872175150462812,0,2.0,0.3333333333333333
22.0,19000.0,2,6.0,3,0,3625.0,8.49,1.0,0.19078947368421054,0,3.0,0.42857142857142855
26.0,77000.0,3,0.0,5,0,22000.0,6.54,0.0,0.2857142857142857,0,3.0,3.0
21.0,19000.0,2,5.0,3,0,6000.0,8.49,1.0,0.3157894736842105,0,3.0,0.5
24.0,80000.0,3,0.0,3,0,22000.0,10.99,0.0,0.275,0,4.0,4.0
26.0,82600.0,3,10.0,5,1,22000.0,12.69,0.0,0.26634382566585957,0,2.0,0.18181818181818182
24.0,19000.0,2,3.0,3,2,7400.0,13.85,1.0,0.3894736842105263,0,2.0,0.5
25.0,19000.0,2,3.0,0,0,4000.0,7.4,1.0,0.21052631578947367,0,3.0,0.75
23.0,84000.0,3,3.0,0,1,22000.0,11.71,0.0,0.2619047619047619,0,4.0,1.0
25.0,77650.0,3,8.0,4,1,22000.0,11.48,1.0,0.28332260141661303,0,3.0,0.3333333333333333
25.0,82000.0,3,1.0,1,4,22000.0,17.51,1.0,0.2682926829268293,0,2.0,1.0
21.0,19012.0,0,0.0,0,3,3500.0,14.61,1.0,0.18409425625920472,0,3.0,3.0
23.0,99996.0,3,3.0,0,0,22000.0,7.88,0.0,0.2200088003520141,0,4.0,1.0
23.0,110000.0,3,0.0,4,1,22000.0,10.99,0.0,0.2,0,3.0,3.0
22.0,19200.0,0,6.0,4,1,4950.0,11.71,1.0,0.2578125,0,2.0,0.2857142857142857
25.0,57000.0,3,4.0,4,1,21700.0,11.99,1.0,0.38070175438596493,0,2.0,0.4
24.0,54000.0,3,5.0,5,2,21600.0,13.49,1.0,0.4,0,2.0,0.3333333333333333
23.0,56000.0,3,8.0,3,6,21600.0,21.21,1.0,0.38571428571428573,1,4.0,0.4444444444444444
26.0,63000.0,3,2.0,0,2,21600.0,14.35,1.0,0.34285714285714286,1,3.0,1.0
22.0,82000.0,3,3.0,4,2,21600.0,13.61,0.0,0.2634146341463415,1,3.0,0.75
22.0,78000.0,3,6.0,0,1,21600.0,11.26,1.0,0.27692307692307694,0,3.0,0.42857142857142855
22.0,19200.0,2,0.0,5,1,2400.0,10.59,0.0,0.125,0,3.0,3.0
24.0,112140.0,3,8.0,3,0,21600.0,7.9,0.0,0.1926163723916533,0,2.0,0.2222222222222222
24.0,19200.0,0,4.0,2,0,7000.0,5.99,1.0,0.3645833333333333,0,4.0,0.8
25.0,19200.0,2,4.0,1,1,3000.0,11.99,1.0,0.15625,0,4.0,0.8
24.0,59000.0,3,5.0,3,3,21500.0,16.89,1.0,0.3644067796610169,0,3.0,0.5
24.0,70000.0,3,5.0,2,1,21500.0,9.99,1.0,0.30714285714285716,0,3.0,0.5
24.0,116000.0,3,5.0,1,3,21500.0,15.33,0.0,0.1853448275862069,1,3.0,0.5
25.0,60000.0,3,5.0,1,0,21450.0,7.29,1.0,0.3575,0,4.0,0.6666666666666666
22.0,31000.0,3,5.0,0,1,21250.0,12.42,1.0,0.6854838709677419,0,3.0,0.5
25.0,47052.0,3,5.0,5,1,21250.0,10.99,1.0,0.4516279860579784,0,2.0,0.3333333333333333
25.0,51060.0,3,9.0,5,0,21250.0,6.91,1.0,0.4161770466118292,0,2.0,0.2
22.0,19200.0,0,6.0,0,2,5000.0,14.17,1.0,0.2604166666666667,1,2.0,0.2857142857142857
22.0,53000.0,3,3.0,3,1,21250.0,10.25,1.0,0.4009433962264151,0,3.0,0.75
26.0,19200.0,2,0.0,1,1,9250.0,10.99,1.0,0.4817708333333333,0,2.0,2.0
24.0,56000.0,3,8.0,5,3,21250.0,15.95,1.0,0.3794642857142857,1,3.0,0.3333333333333333
24.0,65000.0,3,4.0,1,3,21250.0,15.95,1.0,0.3269230769230769,1,4.0,0.8
21.0,35000.0,3,3.0,5,1,21000.0,12.53,1.0,0.6,0,4.0,1.0
22.0,19200.0,0,6.0,2,3,1400.0,14.91,1.0,0.07291666666666667,1,4.0,0.5714285714285714
23.0,19200.0,0,7.0,3,0,3000.0,10.99,1.0,0.15625,0,4.0,0.5
26.0,40000.0,3,3.0,3,0,21000.0,6.54,1.0,0.525,0,4.0,1.0
25.0,19200.0,2,2.0,5,1,1000.0,10.99,0.0,0.052083333333333336,0,3.0,1.0
26.0,42000.0,3,0.0,3,5,21000.0,17.26,1.0,0.5,1,4.0,4.0
23.0,63000.0,3,2.0,3,1,21000.0,11.36,1.0,0.3333333333333333,0,2.0,0.6666666666666666
26.0,19200.0,0,5.0,5,0,4000.0,7.51,1.0,0.20833333333333334,0,4.0,0.6666666666666666
22.0,59000.0,3,2.0,4,1,21000.0,10.71,1.0,0.3559322033898305,0,3.0,1.0
22.0,70500.0,3,3.0,4,2,21000.0,13.98,0.0,0.2978723404255319,1,4.0,1.0
26.0,65219.0,3,11.0,0,3,21000.0,14.09,1.0,0.3219920575292476,0,3.0,0.25
22.0,75000.0,3,2.0,1,1,21000.0,10.0,0.0,0.28,0,3.0,1.0
22.0,19200.0,0,3.0,3,3,5000.0,15.33,1.0,0.2604166666666667,0,3.0,0.75
25.0,62047.0,3,9.0,3,4,21000.0,16.32,1.0,0.3384531081277096,1,4.0,0.4
24.0,79000.0,3,8.0,2,0,21000.0,7.9,0.0,0.26582278481012656,0,2.0,0.2222222222222222
23.0,80000.0,3,3.0,3,1,21000.0,11.99,0.0,0.2625,0,3.0,0.75
24.0,84000.0,3,8.0,3,1,21000.0,10.75,0.0,0.25,0,4.0,0.4444444444444444
26.0,85000.0,3,3.0,2,2,21000.0,13.92,0.0,0.24705882352941178,0,3.0,0.75
22.0,93000.0,3,1.0,1,1,21000.0,9.91,0.0,0.22580645161290322,0,3.0,1.5
